n_fold,k,score_function,algorithm,accuracy,precision,recall,f-measure
8,1,chi2,NaiveBayes,0.7760791366906474,0.8054213483146068,0.781779750238909,0.7727294739719236
8,1,chi2,KNN,0.5188848920863309,0.25944244604316546,0.5,0.34162226169330967
8,1,chi2,RandomForest,0.7760791366906474,0.8054213483146068,0.781779750238909,0.7727294739719236
8,1,chi2,LogisticRegression,0.7760791366906474,0.8054213483146068,0.781779750238909,0.7727294739719236
8,1,chi2,DecisionTree,0.7760791366906474,0.8054213483146068,0.781779750238909,0.7727294739719236
8,1,chi2,SimpleLogistic,0.7760791366906474,0.8054213483146068,0.781779750238909,0.7727294739719236
8,1,chi2,JRIP,0.5179856115107914,0.25922592259225924,0.49913344887348354,0.34123222748815163
9,1,chi2,NaiveBayes,0.7922661870503597,0.8205128205128205,0.8013857900497221,0.7903973745001098
9,1,chi2,KNN,0.5314748201438849,0.26573741007194246,0.5,0.3470346447445684
9,1,chi2,RandomForest,0.7922661870503597,0.8205128205128205,0.8013857900497221,0.7903973745001098
9,1,chi2,LogisticRegression,0.7922661870503597,0.8205128205128205,0.8013857900497221,0.7903973745001098
9,1,chi2,DecisionTree,0.7922661870503597,0.8205128205128205,0.8013857900497221,0.7903973745001098
9,1,chi2,SimpleLogistic,0.7922661870503597,0.8205128205128205,0.8013857900497221,0.7903973745001098
9,1,chi2,JRIP,0.5305755395683454,0.26552655265526554,0.49915397631133673,0.34665099882491185
0,1,f_classif,NaiveBayes,0.7967625899280576,0.8234853549017069,0.7990681270324052,0.7932963099436754
0,1,f_classif,KNN,0.5080935251798561,0.25404676258992803,0.5,0.3369111508646392
0,1,f_classif,RandomForest,0.7967625899280576,0.8234853549017069,0.7990681270324052,0.7932963099436754
0,1,f_classif,LogisticRegression,0.7967625899280576,0.8234853549017069,0.7990681270324052,0.7932963099436754
0,1,f_classif,DecisionTree,0.7967625899280576,0.8234853549017069,0.7990681270324052,0.7932963099436754
0,1,f_classif,SimpleLogistic,0.7967625899280576,0.8234853549017069,0.7990681270324052,0.7932963099436754
0,1,f_classif,JRIP,0.5071942446043165,0.2538253825382538,0.49911504424778763,0.33651551312649164
1,1,f_classif,NaiveBayes,0.8174460431654677,0.841993890863415,0.810754943953931,0.8115309312994945
1,1,f_classif,KNN,0.47571942446043164,0.23785971223021582,0.5,0.3223644119439366
1,1,f_classif,RandomForest,0.8174460431654677,0.841993890863415,0.810754943953931,0.8115309312994945
1,1,f_classif,LogisticRegression,0.8174460431654677,0.841993890863415,0.810754943953931,0.8115309312994945
1,1,f_classif,DecisionTree,0.8174460431654677,0.841993890863415,0.810754943953931,0.8115309312994945
1,1,f_classif,SimpleLogistic,0.8174460431654677,0.841993890863415,0.810754943953931,0.8115309312994945
1,1,f_classif,JRIP,0.4748201438848921,0.2376237623762376,0.499054820415879,0.32195121951219513
2,1,f_classif,NaiveBayes,0.7877697841726619,0.8185750734092333,0.7951473215588492,0.7850095193779144
2,1,f_classif,KNN,0.5242805755395683,0.26214028776978415,0.5,0.343952802359882
2,1,f_classif,RandomForest,0.7877697841726619,0.8185750734092333,0.7951473215588492,0.7850095193779144
2,1,f_classif,LogisticRegression,0.7877697841726619,0.8185750734092333,0.7951473215588492,0.7850095193779144
2,1,f_classif,DecisionTree,0.7877697841726619,0.8185750734092333,0.7951473215588492,0.7850095193779144
2,1,f_classif,SimpleLogistic,0.7877697841726619,0.8185750734092333,0.7951473215588492,0.7850095193779144
2,1,f_classif,JRIP,0.5233812949640287,0.2619261926192619,0.49914236706689535,0.3435655253837072
3,1,f_classif,NaiveBayes,0.7652877697841727,0.7961904174542078,0.7641174948240166,0.7584570251544848
3,1,f_classif,KNN,0.49640287769784175,0.24820143884892087,0.5,0.3317307692307692
3,1,f_classif,RandomForest,0.7652877697841727,0.7961904174542078,0.7641174948240166,0.7584570251544848
3,1,f_classif,LogisticRegression,0.7652877697841727,0.7961904174542078,0.7641174948240166,0.7584570251544848
3,1,f_classif,DecisionTree,0.7652877697841727,0.7961904174542078,0.7641174948240166,0.7584570251544848
3,1,f_classif,SimpleLogistic,0.7652877697841727,0.7961904174542078,0.7641174948240166,0.7584570251544848
3,1,f_classif,JRIP,0.49550359712230213,0.247974797479748,0.4990942028985507,0.3313289236319904
4,1,f_classif,NaiveBayes,0.7913669064748201,0.8205172914850334,0.7857846185737977,0.7841007993787072
4,1,f_classif,KNN,0.48201438848920863,0.24100719424460432,0.5,0.3252427184466019
4,1,f_classif,RandomForest,0.7913669064748201,0.8205172914850334,0.7857846185737977,0.7841007993787072
4,1,f_classif,LogisticRegression,0.7913669064748201,0.8205172914850334,0.7857846185737977,0.7841007993787072
4,1,f_classif,DecisionTree,0.7913669064748201,0.8205172914850334,0.7857846185737977,0.7841007993787072
4,1,f_classif,SimpleLogistic,0.7913669064748201,0.8205172914850334,0.7857846185737977,0.7841007993787072
4,1,f_classif,JRIP,0.48111510791366907,0.24077407740774076,0.49906716417910446,0.32483302975106254
5,1,f_classif,NaiveBayes,0.7778776978417267,0.8087852682701202,0.7764443840562127,0.7715548036752309
5,1,f_classif,KNN,0.49550359712230213,0.24775179856115107,0.5,0.3313289236319904
5,1,f_classif,RandomForest,0.7778776978417267,0.8087852682701202,0.7764443840562127,0.7715548036752309
5,1,f_classif,LogisticRegression,0.7778776978417267,0.8087852682701202,0.7764443840562127,0.7715548036752309
5,1,f_classif,DecisionTree,0.7778776978417267,0.8087852682701202,0.7764443840562127,0.7715548036752309
5,1,f_classif,SimpleLogistic,0.7778776978417267,0.8087852682701202,0.7764443840562127,0.7715548036752309
5,1,f_classif,JRIP,0.49460431654676257,0.24752475247524752,0.49909255898366606,0.33092659446450057
6,1,f_classif,NaiveBayes,0.783273381294964,0.8153114707459321,0.7797742336371168,0.7761029556127568
6,1,f_classif,KNN,0.4892086330935252,0.2446043165467626,0.5,0.3285024154589372
6,1,f_classif,RandomForest,0.783273381294964,0.8153114707459321,0.7797742336371168,0.7761029556127568
6,1,f_classif,LogisticRegression,0.783273381294964,0.8153114707459321,0.7797742336371168,0.7761029556127568
6,1,f_classif,DecisionTree,0.783273381294964,0.8153114707459321,0.7797742336371168,0.7761029556127568
6,1,f_classif,SimpleLogistic,0.783273381294964,0.8153114707459321,0.7797742336371168,0.7761029556127568
6,1,f_classif,JRIP,0.48830935251798563,0.24437443744374437,0.4990808823529412,0.32809667673716014
7,1,f_classif,NaiveBayes,0.8012589928057554,0.8340137630706874,0.7943155302048224,0.793391090877755
7,1,f_classif,KNN,0.4784172661870504,0.2392086330935252,0.5,0.3236009732360097
7,1,f_classif,RandomForest,0.8012589928057554,0.8340137630706874,0.7943155302048224,0.793391090877755
7,1,f_classif,LogisticRegression,0.8012589928057554,0.8340137630706874,0.7943155302048224,0.793391090877755
7,1,f_classif,DecisionTree,0.8012589928057554,0.8340137630706874,0.7943155302048224,0.793391090877755
7,1,f_classif,SimpleLogistic,0.8012589928057554,0.8340137630706874,0.7943155302048224,0.793391090877755
7,1,f_classif,JRIP,0.47751798561151076,0.23897389738973898,0.49906015037593987,0.32318928788800977
8,1,f_classif,NaiveBayes,0.7760791366906474,0.8054213483146068,0.781779750238909,0.7727294739719236
8,1,f_classif,KNN,0.5188848920863309,0.25944244604316546,0.5,0.34162226169330967
8,1,f_classif,RandomForest,0.7760791366906474,0.8054213483146068,0.781779750238909,0.7727294739719236
8,1,f_classif,LogisticRegression,0.7760791366906474,0.8054213483146068,0.781779750238909,0.7727294739719236
8,1,f_classif,DecisionTree,0.7760791366906474,0.8054213483146068,0.781779750238909,0.7727294739719236
8,1,f_classif,SimpleLogistic,0.7760791366906474,0.8054213483146068,0.781779750238909,0.7727294739719236
8,1,f_classif,JRIP,0.5179856115107914,0.25922592259225924,0.49913344887348354,0.34123222748815163
9,1,f_classif,NaiveBayes,0.7922661870503597,0.8205128205128205,0.8013857900497221,0.7903973745001098
9,1,f_classif,KNN,0.5314748201438849,0.26573741007194246,0.5,0.3470346447445684
9,1,f_classif,RandomForest,0.7922661870503597,0.8205128205128205,0.8013857900497221,0.7903973745001098
9,1,f_classif,LogisticRegression,0.7922661870503597,0.8205128205128205,0.8013857900497221,0.7903973745001098
9,1,f_classif,DecisionTree,0.7922661870503597,0.8205128205128205,0.8013857900497221,0.7903973745001098
9,1,f_classif,SimpleLogistic,0.7922661870503597,0.8205128205128205,0.8013857900497221,0.7903973745001098
9,1,f_classif,JRIP,0.5305755395683454,0.26552655265526554,0.49915397631133673,0.34665099882491185
0,11,chi2,NaiveBayes,0.8030575539568345,0.8072452677158144,0.8039814919674491,0.8026744064504681
0,11,chi2,KNN,0.5170863309352518,0.7146969696969696,0.5091698888547346,0.3584167351609212
0,11,chi2,RandomForest,0.8255395683453237,0.8424048983404806,0.8273284690427269,0.8238782574619555
0,11,chi2,LogisticRegression,0.7994604316546763,0.8092672413793103,0.8008784844121597,0.7983369319036641
0,11,chi2,DecisionTree,0.8282374100719424,0.8449404761904762,0.8300124573296015,0.8266322203584211
0,11,chi2,SimpleLogistic,0.8138489208633094,0.8277888339070567,0.8155037129313553,0.8123616764065498
0,11,chi2,JRIP,0.49910071942446044,0.397671568627451,0.4913542896895375,0.3437776456964623
1,11,chi2,NaiveBayes,0.8192446043165468,0.8254038296961916,0.8156218892567288,0.8168557416944235
1,11,chi2,KNN,0.48651079136690645,0.7047228727556596,0.5102040485462392,0.3462992075723836
1,11,chi2,RandomForest,0.8444244604316546,0.8577977264032355,0.8396356113836586,0.8413418676325897
1,11,chi2,LogisticRegression,0.8057553956834532,0.8137815613749169,0.8015317421459306,0.802626908058218
1,11,chi2,DecisionTree,0.8444244604316546,0.8583370974144184,0.8395480647326422,0.841260175180193
1,11,chi2,SimpleLogistic,0.8318345323741008,0.8420897524490875,0.8274536570181611,0.8289257510577787
1,11,chi2,JRIP,0.46492805755395683,0.31825106642291284,0.4883952050374991,0.32168915434637074
2,11,chi2,NaiveBayes,0.7904676258992805,0.797200367164962,0.79395571436446,0.7902353917461089
2,11,chi2,KNN,0.5269784172661871,0.6200387847446671,0.5030106320543957,0.35352267100516377
2,11,chi2,RandomForest,0.8165467625899281,0.8324540158846603,0.8218036555590502,0.8156858156858156
2,11,chi2,LogisticRegression,0.8003597122302158,0.8196224703584738,0.8061911694611341,0.7990433426350733
2,11,chi2,DecisionTree,0.8201438848920863,0.8350911186463328,0.8252341872914688,0.8193866943866944
2,11,chi2,SimpleLogistic,0.802158273381295,0.8170304581263486,0.8072936087702289,0.801278239707311
2,11,chi2,JRIP,0.5116906474820144,0.3500834028356964,0.48834332554060056,0.344976204759482
3,11,chi2,NaiveBayes,0.7796762589928058,0.7852053209947947,0.7791666666666667,0.7783813639909576
3,11,chi2,KNN,0.5062949640287769,0.6840170161045276,0.5097955486542443,0.3561441716982625
3,11,chi2,RandomForest,0.8156474820143885,0.8321558870607186,0.814842132505176,0.8130529948342727
3,11,chi2,LogisticRegression,0.7886690647482014,0.805276774164771,0.7878234989648033,0.785411919279013
3,11,chi2,DecisionTree,0.8129496402877698,0.8274252212149178,0.8121894409937889,0.8105944472832567
3,11,chi2,SimpleLogistic,0.789568345323741,0.8048997103350276,0.7887551759834368,0.7865607979526216
3,11,chi2,JRIP,0.4847122302158273,0.3241440747339529,0.488185817805383,0.33101721341165724
4,11,chi2,NaiveBayes,0.8129496402877698,0.8208098685974792,0.8099865257048093,0.8105944472832567
4,11,chi2,KNN,0.48651079136690645,0.6309559786441019,0.5042107172470979,0.3377742317339633
4,11,chi2,RandomForest,0.8390287769784173,0.8574562237472126,0.8349010157545605,0.8355821754584211
4,11,chi2,LogisticRegression,0.8165467625899281,0.8343134535367545,0.8122927031509122,0.8124677592159041
4,11,chi2,DecisionTree,0.8390287769784173,0.8574562237472126,0.8349010157545605,0.8355821754584211
4,11,chi2,SimpleLogistic,0.8264388489208633,0.8411387961298056,0.8226186774461028,0.8231783829031352
4,11,chi2,JRIP,0.4631294964028777,0.2577354573402004,0.4803456674958541,0.31797714138949534
5,11,chi2,NaiveBayes,0.802158273381295,0.8090208809319321,0.8014790803303667,0.8007947364992509
5,11,chi2,KNN,0.5008992805755396,0.624090909090909,0.5052990673253297,0.34762685473820404
5,11,chi2,RandomForest,0.8219424460431655,0.8462604990657796,0.820747239664716,0.8183678048651717
5,11,chi2,LogisticRegression,0.7994604316546763,0.8203703703703704,0.7983038455441573,0.7956931574476639
5,11,chi2,DecisionTree,0.8264388489208633,0.8460432149738508,0.8253653218423156,0.8236027560631005
5,11,chi2,SimpleLogistic,0.8003597122302158,0.8203971775660144,0.7992274619796772,0.7967595336889943
5,11,chi2,JRIP,0.4856115107913669,0.36423552005586834,0.4899372717243967,0.3344132333797942
6,11,chi2,NaiveBayes,0.795863309352518,0.802192085888551,0.7942341549295775,0.7940967506433865
6,11,chi2,KNN,0.493705035971223,0.6345824518988616,0.5043237365368682,0.3412148973134284
6,11,chi2,RandomForest,0.8210431654676259,0.8389641384868116,0.8185325186412593,0.8177714204306361
6,11,chi2,LogisticRegression,0.8012589928057554,0.8233828228304063,0.7983896023198012,0.7966731614894241
6,11,chi2,DecisionTree,0.8210431654676259,0.8389641384868116,0.8185325186412593,0.8177714204306361
6,11,chi2,SimpleLogistic,0.8039568345323741,0.8204927057528213,0.8014576429163215,0.8004215240729764
6,11,chi2,JRIP,0.4784172661870504,0.3251066422912858,0.4888540803645402,0.32807427687973767
7,11,chi2,NaiveBayes,0.8165467625899281,0.8262445887445887,0.8126263935701322,0.8135920798327614
7,11,chi2,KNN,0.48651079136690645,0.7411604714415231,0.5077586206896552,0.3406623988203714
7,11,chi2,RandomForest,0.8318345323741008,0.8500109332861293,0.826814882032668,0.8278585046312738
7,11,chi2,LogisticRegression,0.8246402877697842,0.8468320093005232,0.819062743064558,0.8197588638923408
7,11,chi2,DecisionTree,0.8336330935251799,0.8513216736465445,0.8286945812807882,0.8297942754549479
7,11,chi2,SimpleLogistic,0.8219424460431655,0.8373688347145044,0.8171765620948923,0.8180814674047756
7,11,chi2,JRIP,0.46492805755395683,0.2650282030620467,0.4858244749805548,0.3188231672601895
8,11,chi2,NaiveBayes,0.7868705035971223,0.7935713535098781,0.7895932878731434,0.7864890811651619
8,11,chi2,KNN,0.5233812949640287,0.624308479894311,0.5048769821344693,0.356725912149035
8,11,chi2,RandomForest,0.8066546762589928,0.8219570325612622,0.8106982620385818,0.8055183398287995
8,11,chi2,LogisticRegression,0.7913669064748201,0.8090249689453608,0.7957628079495942,0.7898002815873182
8,11,chi2,DecisionTree,0.8066546762589928,0.8219570325612622,0.8106982620385818,0.8055183398287995
8,11,chi2,SimpleLogistic,0.7949640287769785,0.8080946097182087,0.798752814266509,0.7939502299952863
8,11,chi2,JRIP,0.5152877697841727,0.4702861595126788,0.49728210693402874,0.3575513187836771
9,11,chi2,NaiveBayes,0.814748201438849,0.8240516943718246,0.8200356596549003,0.8145538385814023
9,11,chi2,KNN,0.5359712230215827,0.6306663363884073,0.5051394721201906,0.3625553244814163
9,11,chi2,RandomForest,0.8345323741007195,0.850132117783087,0.8412625726265057,0.8340492350017519
9,11,chi2,LogisticRegression,0.8156474820143885,0.8337797918764687,0.8229277291165304,0.814892858563885
9,11,chi2,DecisionTree,0.8336330935251799,0.8494865297412644,0.8404165489378425,0.8331309522940439
9,11,chi2,SimpleLogistic,0.8183453237410072,0.8324009905103789,0.8247837849248647,0.8178834578663345
9,11,chi2,JRIP,0.5224820143884892,0.4001251042535446,0.49222177837102277,0.3531080223886729
0,11,f_classif,NaiveBayes,0.8030575539568345,0.8072452677158144,0.8039814919674491,0.8026744064504681
0,11,f_classif,KNN,0.5170863309352518,0.7146969696969696,0.5091698888547346,0.3584167351609212
0,11,f_classif,RandomForest,0.8273381294964028,0.8437165228734316,0.8290983805471518,0.8257548306221782
0,11,f_classif,LogisticRegression,0.7994604316546763,0.8092672413793103,0.8008784844121597,0.7983369319036641
0,11,f_classif,DecisionTree,0.8282374100719424,0.8449404761904762,0.8300124573296015,0.8266322203584211
0,11,f_classif,SimpleLogistic,0.8138489208633094,0.8277888339070567,0.8155037129313553,0.8123616764065498
0,11,f_classif,JRIP,0.4982014388489209,0.38204176148840185,0.4904402129070878,0.34184433271813147
1,11,f_classif,NaiveBayes,0.8192446043165468,0.8254038296961916,0.8156218892567288,0.8168557416944235
1,11,f_classif,KNN,0.48651079136690645,0.7047228727556596,0.5102040485462392,0.3462992075723836
1,11,f_classif,RandomForest,0.8462230215827338,0.8602396693083671,0.8413508772498679,0.8430953176636591
1,11,f_classif,LogisticRegression,0.8057553956834532,0.8137815613749169,0.8015317421459306,0.802626908058218
1,11,f_classif,DecisionTree,0.8444244604316546,0.8583370974144184,0.8395480647326422,0.841260175180193
1,11,f_classif,SimpleLogistic,0.8318345323741008,0.8420897524490875,0.8274536570181611,0.8289257510577787
1,11,f_classif,JRIP,0.46672661870503596,0.3291514598540146,0.4902855642057411,0.32254680878387054
2,11,f_classif,NaiveBayes,0.7904676258992805,0.797200367164962,0.79395571436446,0.7902353917461089
2,11,f_classif,KNN,0.5269784172661871,0.6200387847446671,0.5030106320543957,0.35352267100516377
2,11,f_classif,RandomForest,0.8237410071942446,0.8372375510421416,0.828577172372871,0.8231179008398068
2,11,f_classif,LogisticRegression,0.8003597122302158,0.8196224703584738,0.8061911694611341,0.7990433426350733
2,11,f_classif,DecisionTree,0.8201438848920863,0.8350911186463328,0.8252341872914688,0.8193866943866944
2,11,f_classif,SimpleLogistic,0.802158273381295,0.8170304581263486,0.8072936087702289,0.801278239707311
2,11,f_classif,JRIP,0.5098920863309353,0.3268974145120934,0.486540513023375,0.34256359409561277
3,11,f_classif,NaiveBayes,0.7796762589928058,0.7852053209947947,0.7791666666666667,0.7783813639909576
3,11,f_classif,KNN,0.5062949640287769,0.6840170161045276,0.5097955486542443,0.3561441716982625
3,11,f_classif,RandomForest,0.8129496402877698,0.8279501923521335,0.8121765010351967,0.8105168645364669
3,11,f_classif,LogisticRegression,0.7886690647482014,0.805276774164771,0.7878234989648033,0.785411919279013
3,11,f_classif,DecisionTree,0.8129496402877698,0.8279501923521335,0.8121765010351967,0.8105168645364669
3,11,f_classif,SimpleLogistic,0.789568345323741,0.8048997103350276,0.7887551759834368,0.7865607979526216
3,11,f_classif,JRIP,0.4856115107913669,0.3287629494210847,0.4890916149068323,0.33143575491807764
4,11,f_classif,NaiveBayes,0.8129496402877698,0.8208098685974792,0.8099865257048093,0.8105944472832567
4,11,f_classif,KNN,0.48651079136690645,0.6309559786441019,0.5042107172470979,0.3377742317339633
4,11,f_classif,RandomForest,0.8381294964028777,0.8561836870026525,0.834032960199005,0.8347074678928175
4,11,f_classif,LogisticRegression,0.8165467625899281,0.8343134535367545,0.8122927031509122,0.8124677592159041
4,11,f_classif,DecisionTree,0.8390287769784173,0.8574562237472126,0.8349010157545605,0.8355821754584211
4,11,f_classif,SimpleLogistic,0.8264388489208633,0.8411387961298056,0.8226186774461028,0.8231783829031352
4,11,f_classif,JRIP,0.4676258992805755,0.3332625017707891,0.4847507255389718,0.3258148956827017
5,11,f_classif,NaiveBayes,0.802158273381295,0.8090208809319321,0.8014790803303667,0.8007947364992509
5,11,f_classif,KNN,0.5008992805755396,0.624090909090909,0.5052990673253297,0.34762685473820404
5,11,f_classif,RandomForest,0.8237410071942446,0.8474915921724433,0.8225621216973837,0.8202943863433232
5,11,f_classif,LogisticRegression,0.7994604316546763,0.8203703703703704,0.7983038455441573,0.7956931574476639
5,11,f_classif,DecisionTree,0.8264388489208633,0.8460432149738508,0.8253653218423156,0.8236027560631005
5,11,f_classif,SimpleLogistic,0.8003597122302158,0.8203971775660144,0.7992274619796772,0.7967595336889943
5,11,f_classif,JRIP,0.4847122302158273,0.3585904920767306,0.4890298307080628,0.33398766388314866
6,11,f_classif,NaiveBayes,0.795863309352518,0.802192085888551,0.7942341549295775,0.7940967506433865
6,11,f_classif,KNN,0.493705035971223,0.6345824518988616,0.5043237365368682,0.3412148973134284
6,11,f_classif,RandomForest,0.8237410071942446,0.8409437461364104,0.8212898715824358,0.8206492937950739
6,11,f_classif,LogisticRegression,0.8012589928057554,0.8233828228304063,0.7983896023198012,0.7966731614894241
6,11,f_classif,DecisionTree,0.8210431654676259,0.8389641384868116,0.8185325186412593,0.8177714204306361
6,11,f_classif,SimpleLogistic,0.8039568345323741,0.8204927057528213,0.8014576429163215,0.8004215240729764
6,11,f_classif,JRIP,0.4784172661870504,0.34175824175824177,0.4888152444076222,0.32954110739650383
7,11,f_classif,NaiveBayes,0.8165467625899281,0.8262445887445887,0.8126263935701322,0.8135920798327614
7,11,f_classif,KNN,0.48651079136690645,0.7411604714415231,0.5077586206896552,0.3406623988203714
7,11,f_classif,RandomForest,0.8309352517985612,0.8499888591800356,0.8257972517500648,0.8267912772585669
7,11,f_classif,LogisticRegression,0.8246402877697842,0.8468320093005232,0.819062743064558,0.8197588638923408
7,11,f_classif,DecisionTree,0.8345323741007195,0.8525936199722608,0.8295566502463054,0.8306673728813558
7,11,f_classif,SimpleLogistic,0.8219424460431655,0.8373688347145044,0.8171765620948923,0.8180814674047756
7,11,f_classif,JRIP,0.46492805755395683,0.2650282030620467,0.4858244749805548,0.3188231672601895
8,11,f_classif,NaiveBayes,0.7868705035971223,0.7935713535098781,0.7895932878731434,0.7864890811651619
8,11,f_classif,KNN,0.5233812949640287,0.624308479894311,0.5048769821344693,0.356725912149035
8,11,f_classif,RandomForest,0.8084532374100719,0.8243599397590362,0.8125674209170863,0.8072735409589292
8,11,f_classif,LogisticRegression,0.7913669064748201,0.8090249689453608,0.7957628079495942,0.7898002815873182
8,11,f_classif,DecisionTree,0.8066546762589928,0.8219570325612622,0.8106982620385818,0.8055183398287995
8,11,f_classif,SimpleLogistic,0.7949640287769785,0.8080946097182087,0.798752814266509,0.7939502299952863
8,11,f_classif,JRIP,0.5107913669064749,0.4175896964121435,0.4927452663632388,0.3508241758241758
9,11,f_classif,NaiveBayes,0.814748201438849,0.8240516943718246,0.8200356596549003,0.8145538385814023
9,11,f_classif,KNN,0.5359712230215827,0.6306663363884073,0.5051394721201906,0.3625553244814163
9,11,f_classif,RandomForest,0.8336330935251799,0.8494865297412644,0.8404165489378425,0.8331309522940439
